uid,eid,rid,id,title,stime,creator_company,creator_occupation,sign,creator_uname,browsecount,crawler_time 
1173009,10048507,0,86832,申万宏源化工 | 荣盛石化2021年报及2022一季报业绩交流,2022-04-29 15:30:00,申万宏源证券机构事业部,@sws,唯实求新 厚德笃行,申万宏源证券研究所,313,2022-05-05 16:24:53
1614390,10045699,0,83901,民生医药 | 悦康药业2021年年报业绩交流会,2022-04-29 15:30:00,民生证券研究所,,民生在勤 守正出新,民生证券研究院,45,2022-05-05 16:24:53
1211641,10047408,0,85700,中信证券&东北证券 | 益丰药房2021年年度业绩交流会,2022-04-29 15:30:00,东北证券,东北证券,相融相通 互琢玉成,东北证券研究所,837,2022-05-05 16:24:53
1236157,10047481,0,85777,中泰煤炭｜山西焦煤2021年报&2022一季报业绩交流会,2022-04-29 15:30:00,中泰证券,研究所,专业·领先·深度·诚信,中泰证券研究所,82,2022-05-05 16:24:53
1231140,10045873,0,84082,方正化工 | 兴发集团2022年一季报交流会,2022-04-29 15:30:00,方正证券,方正证券研究所,正在你身边,方正证券研究所,100,2022-05-05 16:24:53
1534239,10045532,0,83725,中信证券 | 爱玛科技2022一季报交流,2022-04-29 15:30:00,中信证券,中信证券研究所,激情、创新、整合、卓越,中信证券研究部,173,2022-05-05 16:24:53
2493792,10044293,0,82366,博腾股份（300363）2022年一季报解读会,2022-04-29 15:30:00,,,全球最开放、最创新、最可靠的制药服务平台,博腾股份,485,2022-05-05 16:24:53
2709883,10046372,0,84608,华测导航（300627）投资者接待日,2022-04-29 15:30:00,,,上海华测导航技术股份有限公司，是专注于国产GNSS研发、生产、销售于一体的高新技术产业集团。凭借规范的管理、深厚的技术、高质量的产品和完善的服务，致力于高精度GNSS产品在各行各业的应用，为用户提供全球卫星定位系统及相关行业的全方位、高技术的系统解决方案。,华测导航,761,2022-05-05 16:24:53
2538529,10044744,0,82854,维信诺（002387）2021年度投资者交流会,2022-04-29 15:30:00,,,全球领先的新型显示整体解决方案创新型供应商,维信诺,195,2022-05-05 16:24:53
1362689,10049432,0,87818,安信食饮 | 山西汾酒 - 大消费2022夏季线上策略会,2022-05-11 17:30:00,安信证券,安信证券,亲和，信任，专业，迅速,安信证券,1,2022-05-05 16:24:53
1210406,10047518,0,85814,中信建投电新 | 许继电气2021年报、2022一季报交流会,2022-04-29 15:15:00,中信建投,电新首席分析师,中信建投证券电新首席分析师,朱玥,156,2022-05-05 16:24:56
1211641,10047710,0,86010,东北电子 | 金宏气体一季报解读电话会议,2022-04-29 15:15:00,东北证券,东北证券,相融相通 互琢玉成,东北证券研究所,34,2022-05-05 16:24:56
1265844,10045743,0,83950,国信电新 | 运达股份一季报业绩交流,2022-04-29 15:15:00,国信证券研究所,,同心同行,国信证券经济研究所,167,2022-05-05 16:24:56
1160741,10044960,0,83087,长江纺服 | 鲁泰A2021年报及2022年一季报电话会议,2022-04-29 15:10:00,长江证券,纺织服装首席分析师,长江纺织服装,于旭辉,86,2022-05-05 16:24:56
1190683,10048225,217981,86540,国信化工 | 三孚股份 2022年一季报交流电话会议,2022-04-29 15:10:00,国信证券,化工首席分析师,国信证券化工首席分析师 注册会计师,杨林@国信化工,86,2022-05-05 16:24:56
1180976,10046795,0,85041,海通证券 | 化工团队：梅花生物电话会议,2022-04-29 15:05:00,海通证券,海通证券研究所,海纳百川 通向辉煌,海通证券研究所,97,2022-05-05 16:24:56
1234525,10048390,0,86713,长江食品 | 重庆啤酒Q1业绩交流,2022-04-29 15:00:00,长江证券,食品饮料首席分析师,长江证券食品饮料首席分析师,董思远,146,2022-05-05 16:24:56
1614390,10047297,0,85582,民生纺服 | 海澜之家公司经营交流会议,2022-04-29 15:00:00,民生证券研究所,,民生在勤 守正出新,民生证券研究院,48,2022-05-05 16:24:56
2173847,10047912,0,86219,银河建材 | 三和管桩（003037.SZ）业绩交流会,2022-04-29 15:00:00,中国银河证券股份有限公司,研究所,创造财富，担当责任,银河证券研究所,13,2022-05-05 16:24:56
1173009,10047513,217824,85809,申万宏源 | 国联股份 - 最高关注数字经济+智联汽车,2022-04-29 15:00:00,申万宏源证券机构事业部,@sws,唯实求新 厚德笃行,申万宏源证券研究所,139,2022-05-05 16:24:56
1199806,10048398,0,86721,中信建投 | 新澳股份2022Q1季报交流,2022-04-29 15:00:00,中信建投证券,首席分析师,中信建投教育&中小市值首席分析师,叶乐,37,2022-05-05 16:24:56
1211641,10046620,0,84864,东北风电系列 | 天能重工年报/一季报交流,2022-04-29 15:00:00,东北证券,东北证券,相融相通 互琢玉成,东北证券研究所,47,2022-05-05 16:24:56
1331015,10047744,0,86044,光大证券 | 体外诊断机遇与挑战系列电话会之八  - 润达医疗2021年报及2022年一季报交流会,2022-04-29 15:00:00,光大证券,研究所,含弘光大，品物咸亨,光大证券研究所,73,2022-05-05 16:24:56
1362689,10048100,0,86413,安信电子 | 菱电电控2021年报&2022一季报业绩交流会,2022-04-29 15:00:00,安信证券,安信证券,亲和，信任，专业，迅速,安信证券,101,2022-05-05 16:24:56
1234502,10047585,0,85883,长江农业 | 禾丰股份年报和一季报解读电话会议,2022-04-29 15:00:00,长江证券,农林牧渔行业研究员,长江证券农林牧渔行业研究员,余昌,31,2022-05-05 16:24:56
1986040,10046346,0,84582,国元新零售 | 莱茵生物线上交流会议,2022-04-29 15:00:00,国元证券,研究所,勤勉 独立 深入 前瞻,国元证券研究所,101,2022-05-05 16:24:56
1534239,10045906,0,84116,中信证券 | 甘李药业2021年年报及2022年一季报业绩解读,2022-04-29 15:00:00,中信证券,中信证券研究所,激情、创新、整合、卓越,中信证券研究部,145,2022-05-05 16:24:56
1173009,10046354,0,84590,申万宏源化工 | 聚合顺一季报交流,2022-04-29 15:00:00,申万宏源证券机构事业部,@sws,唯实求新 厚德笃行,申万宏源证券研究所,63,2022-05-05 16:24:56
1231553,10048386,0,86709,长江电新 | 乘风系列第24期 - 金雷股份2022年一季报解读,2022-04-29 15:00:00,长江证券,电新行业组长,长江证券电新行业组长,马军,148,2022-05-05 16:24:56
1236157,10047896,0,86203,中泰化工｜中海油服一季报电话会,2022-04-29 15:00:00,中泰证券,研究所,专业·领先·深度·诚信,中泰证券研究所,45,2022-05-05 16:24:56
2372321,10046882,217816,85131,首创有色 | 铜陵有色2022年一季报交流,2022-04-29 15:00:00,首创证券,运营,首创证券研究所,首创证券研究所,450,2022-05-05 16:24:58
1236157,10047713,0,86013,中泰计算机｜航天宏图2021年报及2022年一季报解读,2022-04-29 15:00:00,中泰证券,研究所,专业·领先·深度·诚信,中泰证券研究所,60,2022-05-05 16:24:58
1173009,10047410,218310,85702,申万宏源家电 | 莱克电气2021年报暨2022一季报业绩交流会议,2022-04-29 15:00:00,申万宏源证券机构事业部,@sws,唯实求新 厚德笃行,申万宏源证券研究所,85,2022-05-05 16:24:58
1231140,10044989,0,83116,方正化工 | 保龄宝2021年年报交流会,2022-04-29 15:00:00,方正证券,方正证券研究所,正在你身边,方正证券研究所,79,2022-05-05 16:24:58
1180976,10046340,0,84576,海通证券 | 医药团队：新天药业2022年一季报业绩交流,2022-04-29 15:00:00,海通证券,海通证券研究所,海纳百川 通向辉煌,海通证券研究所,114,2022-05-05 16:24:58
1614390,10048117,0,86430,民生计算机 | 神州信息2021年报及2022一季报业绩交流,2022-04-29 15:00:00,民生证券研究所,,民生在勤 守正出新,民生证券研究院,52,2022-05-05 16:24:58
1173663,10048135,0,86448,中信建投 | 帅丰电器一季报解读电话会议,2022-04-29 15:00:00,中信建投证券,首席分析师,中信建投证券家电行业首席分析师,马王杰,49,2022-05-05 16:24:58
1231140,10046742,0,84987,方正医药 | 康希诺一季报业绩解读会,2022-04-29 15:00:00,方正证券,方正证券研究所,正在你身边,方正证券研究所,157,2022-05-05 16:24:58
2049143,10045782,217812,83989,华安通信 | 航天宏图一季报和近况交流,2022-04-29 15:00:00,华安证券,华安证券研究所,以客户为中心、以服务实体经济为使命,华安证券研究所,102,2022-05-05 16:24:58
1164767,10046506,0,84746,东吴建筑建材 | 兔宝宝年报及一季报业绩交流,2022-04-29 15:00:00,东吴证券,研究所,待人忠 办事诚 共享共赢,东吴证券研究所,23,2022-05-05 16:24:58
1317175,10047676,0,85975,国君社服 | 重庆百货一季报解读,2022-04-29 15:00:00,国泰君安证券,研究所,引领金融服务 共悦财富人生,国泰君安证券研究所,40,2022-05-05 16:24:58
2684343,10043010,0,80937,甘源食品（002991）2021年年报业绩交流会,2022-04-29 15:00:00,,,传承中华·五谷小吃,甘源食品,408,2022-05-05 16:24:58
1317175,10045935,0,84148,国君高端装备 | 诺力股份2022年一季报业绩电话会,2022-04-29 15:00:00,国泰君安证券,研究所,引领金融服务 共悦财富人生,国泰君安证券研究所,33,2022-05-05 16:24:58
1310791,10044532,217859,82627,招商证券 | 密尔克卫一季报交流,2022-04-29 15:00:00,招商证券研究发展中心,交运首席分析师,招商证券交运首席分析师,苏宝亮,107,2022-05-05 16:24:58
1317175,10047845,0,86150,国泰君安｜行动教育(605098)：2022年一季报业绩交流,2022-04-29 15:00:00,国泰君安证券,研究所,引领金融服务 共悦财富人生,国泰君安证券研究所,24,2022-05-05 16:24:58
2704714,10045442,0,83629,高测股份（688556）2021年度暨2022年第一季度业绩说明会,2022-04-29 15:00:00,,,从事高硬脆材料切割设备和切割耗材的研发、生产和销售,高测股份,1307,2022-05-05 16:24:58
2643857,10046407,0,84644,天邦股份（002124）2021年度报告业绩交流会,2022-04-29 15:00:00,,,国家农业产业化重点龙头企业,天邦股份,578,2022-05-05 16:24:58
1268223,10044102,0,86593,长江固收 | 申昊转债/申昊科技线上交流调研,2022-04-29 15:00:00,长江证券,固定收益首席分析师,长江证券固收团队负责人,吕品,74,2022-05-05 16:24:58
2695804,10044563,0,82662,亚信安全（688225）2021年度业绩说明会,2022-04-29 15:00:00,,,护航产业互联，安全数字世界,亚信安全,407,2022-05-05 16:24:58
1534239,10048205,217734,86519,中信证券 | 盘江股份（600395）2021年及2022Q1业绩交流,2022-04-29 14:30:00,中信证券,中信证券研究所,激情、创新、整合、卓越,中信证券研究部,92,2022-05-05 16:24:58
1534239,10047565,0,85863,中信证券 | 江山欧派2021年报暨2022一季报业绩交流会,2022-04-29 14:30:00,中信证券,中信证券研究所,激情、创新、整合、卓越,中信证券研究部,78,2022-05-05 16:25:01
1173009,10047129,217754,85391,申万宏源医药 | 百克生物2022年一季报业绩交流,2022-04-29 14:30:00,申万宏源证券机构事业部,@sws,唯实求新 厚德笃行,申万宏源证券研究所,79,2022-05-05 16:25:01
1234514,10048417,0,86741,长江煤炭 | 晋控煤业年报及一季报业绩交流会,2022-04-29 14:30:00,长江证券,煤炭行业资深分析师,长江证券煤炭行业资深分析师,金宁,64,2022-05-05 16:25:01
1351692,10048395,0,86718,国盛能源钢铁 | 山西焦煤年报&一季报业绩交流,2022-04-29 14:30:00,国盛证券,研究所,打造极致专业与效率,国盛证券研究所,93,2022-05-05 16:25:01
1162588,10045985,0,84200,中信建投 | 味知香2021年度&2022Q1业绩交流,2022-04-29 14:15:00,中信建投证券,食品饮料行业首席分析师,中信建投证券食品饮料行业首席分析师,安雅泽,147,2022-05-05 16:25:01
1234707,10047648,217715,85947,浙商机械国防 | 罗博特科-董事长 2021&2022一季报交流,2022-04-29 14:00:01,浙商证券研究所,分管机械国防副所长,浙商证券研究所分管机械国防副所长,邱世梁,155,2022-05-05 16:25:01
1302758,10048415,0,86739,浙商新材料 | 横店东磁2022一季报业绩交流会,2022-04-29 14:00:01,浙商证券股份有限公司,研究所所长,聚焦成长 价值发现,浙商证券研究所,54,2022-05-05 16:25:01
1164767,10046485,217733,84723,东吴医药 | 海尔生物2022年一季报电话会议,2022-04-29 14:00:00,东吴证券,研究所,待人忠 办事诚 共享共赢,东吴证券研究所,153,2022-05-05 16:25:01
1556734,10047873,217714,86179,中信建投 | 东方雨虹一季报解读电话会议,2022-04-29 14:00:00,中信建投研究所,,中信建投建材行业首席分析师,杨光,181,2022-05-05 16:25:01
1154678,10048155,0,86469,天风机械 | 春风动力 - 2022春季上市公司交流会,2022-04-29 14:00:00,天风证券,天风证券研究所,致力做最好的投研服务,天风证券研究所,191,2022-05-05 16:25:01
1534239,10046516,0,84757,中信证券 | 科思股份年报及一季报交流,2022-04-29 14:00:00,中信证券,中信证券研究所,激情、创新、整合、卓越,中信证券研究部,163,2022-05-05 16:25:01
1236157,10047649,0,85948,中泰轻工｜仙鹤股份年报及一季报交流电话会,2022-04-29 14:00:00,中泰证券,研究所,专业·领先·深度·诚信,中泰证券研究所,52,2022-05-05 16:25:01
1210406,10048230,0,86545,中信建投电新 | 腾龙股份2021年报及2022年一季报解读会,2022-04-29 14:00:00,中信建投,电新首席分析师,中信建投证券电新首席分析师,朱玥,30,2022-05-05 16:25:01
1614390,10048110,0,86423,民生军工 | 国光电气季报解读电话会议,2022-04-29 14:00:00,民生证券研究所,,民生在勤 守正出新,民生证券研究院,64,2022-05-05 16:25:01
1265844,10046794,0,85040,国信建材 | 坚朗五金2021年业绩解读会议,2022-04-29 14:00:00,国信证券研究所,,同心同行,国信证券经济研究所,3,2022-05-05 16:25:01
1304316,10047766,217728,86065,中信建投 | 苏博特 一季报解读电话会议,2022-04-29 14:00:00,中信建投证券,中小市值分析师,中信建投证券中小市值组首席分析师,秦基栗_建投中小盘,97,2022-05-05 16:25:01
1154678,10047337,0,85626,天风银行 | 苏州银行 - 2022春季上市公司交流会,2022-04-29 14:00:00,天风证券,天风证券研究所,致力做最好的投研服务,天风证券研究所,46,2022-05-05 16:25:01
1173009,10047508,217722,85804,申万宏源 | 格灵深瞳 - 最高关注数字经济+智联汽车,2022-04-29 14:00:00,申万宏源证券机构事业部,@sws,唯实求新 厚德笃行,申万宏源证券研究所,254,2022-05-05 16:25:01
1164767,10048454,0,86778,东吴建筑建材 | 中天精装年报及一季报交流,2022-04-29 14:00:00,东吴证券,研究所,待人忠 办事诚 共享共赢,东吴证券研究所,30,2022-05-05 16:25:01
1236157,10048083,0,86396,中泰食品饮料｜良品铺子2022年一季报电话交流会,2022-04-29 14:00:00,中泰证券,研究所,专业·领先·深度·诚信,中泰证券研究所,69,2022-05-05 16:25:01
