,0
10303,'国信证券股份有限公司招商证券股份有限公司海富通基金管理有限公司招银理财有限责任公司海南鸿盛私募基金管理有限公司浙江锦田资产管理有限公司海南拾玉私募基金管理有限公司浙江景裕资产管理有限公司海通证券股份有限公司浙江善渊投资管理有限公司韩国投资信托运用株式会社浙江巽升资产管理公司瀚伦投资顾问上海有限公司浙江涌悦资产管理有限公司杭州汇升投资管理有限公司浙江浙商证券资产管理有限公司杭州乐趣投资管理有限公司浙江臻远投资管理有限公司杭州钱江新城金融投资有限公司浙商基金管理有限公司杭州锐健马斯汀医疗器材有限公司浙商银行股份有限公司杭州沭堡投资管理有限公司浙商证券股份有限公司杭州萧山泽泉投资管理有限公司中庚基金管理有限公司杭州银行股份有限公司中国国际金融股份有限公司杭州优益增投资管理有限公司中国人保资产管理有限公司好奇资产管理有限公司中国人寿养老保险股份有限公司浩成资产管理有限公司中国人寿资产管理有限公司禾晖投资管理上海有限公司中国山东高速金融集团有限公司荷兰汇盈资产管理公司中国食品工业集团有限公司恒大人寿保险有限公司
4062,'国信证券股份有限公司方正证券股份有限公司东吴证券股份有限公司东海证券股份有限公司东方证券股份有限公司安信证券股份有限公司汇丰前海证券有限责任公司中再资产管理股份有限公司中意资产管理有限责任公司中信资本深圳投资管理有限公司兴业银行股份有限公司招商证券资产管理有限公司长江证券上海资产管理有限公司红华资本管理深圳有限公司浙江翊晟资产管理有限公司誉华资产管理上海有限公司阳光资产管理股份有限公司循远资产管理上海有限公司相聚资本管理有限公司西藏源乘投资管理有限公司西藏合众易晟投资管理有限责任公司泰仁资本管理有限公司圣耀资本深圳正圆投资有限公司
544,'国信证券股份有限公司民生加银财通基金管理有限公司基岩资本创新投资深圳市凯丰投资管理有限公司
17182,'国信证券股份有限公司汲肖飞
17067,'国信证券股份有限公司浙商证券股份有限公司海富通基金管理有限公司中庚基金管理有限公司海南和谕私募基金管理有限公司中国大唐集团资本控股有限公司海南容光私募基金管理中心
4109,'国信证券股份有限公司深圳分公司
12712,'国信证券股份有限公司玄卜投资上海有限公司国元证券股份有限公司寻常投资管理有限公司海富通基金管理有限公司循远资产管理上海有限公司海南鸿盛私募基金管理有限公司亚太财产保险有限公司海南翎展私募基金
6524,'国信证券股份有限公司经济研究所
10760,'国信证券股份有限公司胡慧榕树投资管理有限公司
1482,'国信证券股份有限公司谢长雁光大证券股份有限公司
1442,'国信证券股份有限公司银盛泰资本管理有限公司杭州乐趣投资管理有限公司永安国富资产管理有限公司杭州米仓资本管理有限公司永赢基金管理有限公司杭州优益增投资管理有限公司
7065,'国信证券股份有限公司长信基金管理有限责任公司国元证券股份有限公司招商基金管理有限公司海富通基金管理有限公司招商仁和人寿资产管理中心韩国投资信托招商银行股份有限公司杭州亘曦资产管理有限公司招商证券股份有限公司杭州兆石投资管理有限公司浙江涌悦资产管理有限公司恒安标准人寿保险有限公司浙江浙商证券资产管理有限公司弘毅远方基金管理有限公司
15664,'国信证券股份有限公司长信基金管理有限责任公司海富通基金管理有限公司招商基金管理有限公司海通国际资产管理有限公司招商银行股份有限公司海通恒信国际租赁有限公司招商证券股份有限公司海通证券股份有限公司浙江浙商证券资产管理有限公司
8192,'国信证券股份有限公司长城基金管理有限公司
13814,'国信证券股份有限公司陈彤海富通基金管理有限公司彭志远海通证券股份有限公司张弋恒生前海基金管理有限公司李和瑞恒泰证券股份有限公司胡云川华安基金管理有限公司介勇虎华宝兴业基金管理有限公司徐欣华泰证券股份有限公司
7513,'国信证券股份有限公司顺德分公司
11449,'国信证券自营章耀上海准锦投资管理有限公司程乙峰海富通基金
11032,'国信证券自营部
11937,'国信证券蔡伟菁国投瑞银基金岳苗大成基金王立大成基金王林天弘基金管理有限公司王修艺宁泉资产王坤安信基金管理有限责任公司陈军工银基金黄崇杰杭州银行股份有限公司江红永安国富资产管理有限公司李波海通研究所
9638,'国信证券袁力国投瑞银基金
5397,'国信证券解伟伟大成基金
1229,'国信证券证券投资总部
5168,'国信证券证券股份有限公司
10580,'国信证券贺平鸽国信证券
8964,'国信证券贺平鸽盛宇投资胡继中浙股投资
15833,'国信证券资产管理总部
6718,'国信证券资产管理总部征金资本管理有限公司恒远资本管理中心中国民生信托有限公司鸿汇资产管理有限公司
9881,'国信证券资产管理总部钱怡大家资产管理有限责任公司胡筱大家资产管理有限责任公司安晓东北京泽铭投资有限公司
10748,'国信证券资产管理部
5459,'国信证券资管海富通基金
14424,'国信证券资管部
6363,'国信证券辰翔投资管理公司西部证券
2823,'国信证券金融市场总部
9196,'国信证券陈平五矿鑫扬投资管理有限公司
7083,'国信证券顺德分公司
362,'国信证券香港经纪有限公司
15564,'国信证券香港经纪有限公司持久投资有限公司中国国际金融有限公司中国国际金融有限公司
12966,'国信证券香港资产管理有限公司德摩基金管理有限公司
15598,'国信证券香港金融控股有限公司
6804,'国信证券香港金融控股有限公司国元咨询服务深圳有限公司
4721,'国信证券香港金融控股有限公司长盛基金上海宏流投资管理有限公司
1581,'国信证券高耀华重阳投资
14340,'国信证券鲁家瑞西南证券徐卿兴业证券
14292,'国信证券黄皓九泰基金管理有限公司
1436,'国健安证券投资基金
4299,'国元国际证券
15150,'国元证券
4226,'国元证券北京分公司
16420,'国元证券吕兵银河源汇投资有限公司宋炎元葵资产范院
16694,'国元证券周雷光大保德信基金
4077,'国元证券哈尔滨誉恒药业海富通基金海螺创业资本控股有限公司
3522,'国元证券宗建材
14561,'国元证券宗建树广发资管胡泽展博
15404,'国元证券常启辉海通证券
1951,'国元证券常格非
5878,'国元证券招商证券
246,'国元证券有限责任公司
13468,'国元证券有限责任公司国元证券闫鑫研究部
12786,'国元证券权益投资部
13544,'国元证券杨军兴业证券杨亦汇鸿集团
4543,'国元证券杭澄国联证券股份有限公司
605,'国元证券泓澄投资
8642,'国元证券石嵘首善财富投资郭府来万屹资产陈秀华万屹资产
13892,'国元证券研究中心
4304,'国元证券研究所
7081,'国元证券股份有限公司
11086,'国元证券股份有限公司丁猛海富通基金管理有限公司肖威兵海通证券股份有限公司
14479,'国元证券股份有限公司研究所
3291,'国元证券股份有限公司郑巍山国金证券股份有限公司
6573,'国元证券资产管理部
5737,'国元证券赵阳华安证券
15507,'国元证券金红中银国际王军华泰证券曹党合宝盈基金
287,'国元证券钱科
9939,'国元证券高子健宏道投资季威华融证券
8736,'国光大证券
9404,'国兴业证券
7130,'国兴证券
15540,'国兴证券国药控股中国融资租赁有限公司国药控股股份有限公司
4671,'国升证券
3838,'国华人寿保险股份有限公司邢哲国金证券股份有限公司
11293,'国华人寿保险韩诚国开证券王德文国泰君安证券
8540,'国华人寿浙江凯读投资万家基金易鑫安资管中信证券
7674,'国华保险资管王霆国海证券
1654,'国华兴益保险资产管理有限公司韩冬伟信达证券股份有限公司杨兆鑫国泰君安证券股份有限公司訾猛兴业基金管理有限公司姜涵予国泰君安证券股份有限公司
4107,'国华华夏未来褚天华夏未来证券李志斌汇鸿
16459,'国君证券
6949,'国君证券研究所
15146,'国君证券钢铁
926,'国君资管董肖俊泓德基金黄忠煌申万宏源证券王雪平长城财富保险资产管理股份有限公司
13552,'国天风证券分析师周程潜财通证券机构业务部肖索华金证券
8723,'国天风证券研究所
14442,'国安基金中信证券
6714,'国安证券
1728,'国富基金招商证券
1595,'国富证券
10154,'国寿养老国盛证券国金证券国家外汇管理局国华人寿保险股份有限公司
17107,'国寿养老曾啸天财富证券
9015,'国寿安保基金宋易潞中信证券
7657,'国寿安保基金管理有限公司东海证券股份有限公司
10246,'国寿安保基金管理有限公司孟亦佳方正证券股份有限公司
15657,'国寿安保基金管理有限公司王韫涵国泰君安证券股份有限公司
4203,'国寿安保姜绍政华金证券肖索建信基金
5736,'国寿安保李捷国元证券施雪清国元证券
6529,'国寿安保王健辉东兴证券股份有限公司
6583,'国寿资产华夏基金管理有限公司社保基金华西证券建信基金中金公司
4766,'国寿资产民生通惠资产管理有限公司中信保诚基金管理有限公司南方基金管理有限公司中信建投证券农银理财中信资本平安资产管理有限责任公司中意资产管理有限责任公司
13936,'国寿资产胡建芳顶天投资赵洋太平资产彭颖颖银华基金刘大海中天证券史彬德邦基金许杰建信基金王晓强方正富邦基金管理有限公司陈之璩彬元资本孙鹏野村东方自营贾继承天弘基金管理有限公司林鉅勝南山人壽胡德军东海基金
5945,'国度证券
9710,'国开汉富陈明宇国泰君安证券吴斯国元证券
9839,'国开证券
7836,'国开证券卢璐
1169,'国开证券周成娟行业研究员工银国际赵嘉楠分析师鑫元基金林启姜研究员长盛基金
8136,'国开证券国联安基金国联人寿保险
10955,'国开证券国融证券国寿安保基金国寿
16612,'国开证券夏文超信达证券
13895,'国开证券有限责任公司
13839,'国开证券杨洋国开证券
8031,'国开证券杨焱予新余昆诺投资叶耀文金鹰基金陈磊光大保德信基金陈飞达希瓦资产卓亚深圳中泓汇富资产余一奇中融鼎投资吴函亮熙山资本杜昊红石榴
7203,'国开证券王德文中信证券
11172,'国开证券股份有限公司
2902,'国开证券股份有限公司国泰基金管理有限公司天弘基金管理有限公司中国人保资产管理有限公司中海基金管理有限公司
16907,'国开证券雄安分公司
8701,'国投安信证券
1917,'国投瑞银东方证券资产管理有限公司
3070,'国投瑞银于翼资产國泰投信长见投资海顺证券长信基金海通证券
841,'国投瑞银何明民生证券张昱国联安基金周维华创证券潘文韬广州金控周昕华创证券
686,'国投瑞银基金国都证券股份有限公司公募部太平养老大成基金管理有限公司太平资产太平洋资产管理有限责任公司宝盈基金管理有限公司
2455,'国投瑞银基金研究员魏伟平安证券
9267,'国投瑞银基金管理有限公司吴翰国元证券贺茂飞国元证券研究所
16963,'国投瑞银基金管理有限公司国元证券股份有限公司博道基金管理有限公司华泰柏瑞基金管理有限公司华安基金管理有限公司华商基金管理有限公司前海联合基金管理有限公司兴业全球基金管理有限公司
4159,'国投瑞银研究员高人元东吴证券
6923,'国投瑞银苏超华金证券
12965,'国投证券
12815,'国新证券
3510,'国泰世华银行江孟修第一金证券自营部
1303,'国泰人寿三商美邦人寿统一证券泰康资产管理有限责任公司兴全基金汇丰前海证券有限责任公司海通证券股份有限公司富国基金管理有限公司海岸线投资兴业证券股份有限公司光大控股国泰基金管理有限公司
7433,'国泰人寿辉立证券新华资产管理股份有限公司圆信永丰基金太平洋资产管理中欧基金管理有限公司富国基金管理有限公司平安资产管理有限责任公司光大证券睿远基金中信资本兴证全球基金管理有限公司贝莱德富达利泰投资上海有限公司
